2.468108944594860077e-02,2.024515122175216675e-01,6.932778656482696533e-02,1.135577075183391571e-02,2.004331201314926147e-01,1.555354595184326172e-01,1.411621421575546265e-01,1.025245189666748047e-01,-5.399977415800094604e-02,-1.369858980178833008e-01,-6.747143715620040894e-02,3.507189452648162842e-01,-2.741878032684326172e-01,-2.368489280343055725e-02,3.222389817237854004e-01,-5.933973938226699829e-02,-5.891776457428932190e-02,-3.704517707228660583e-02,5.719053372740745544e-02,3.398752808570861816e-01,-5.682897567749023438e-02,4.367114603519439697e-01,-7.200943678617477417e-02,-2.426015771925449371e-02,9.780351817607879639e-02,1.017712987959384918e-02,-8.048615604639053345e-02,2.449413686990737915e-01,2.085142284631729126e-01,2.383682131767272949e-02,-1.092943772673606873e-01,-2.264392003417015076e-02,-1.723661273717880249e-02,4.025694727897644043e-02,3.910153508186340332e-01,1.628735512495040894e-01,1.288637071847915649e-01,4.041167348623275757e-02,1.335108876228332520e-01,1.616686582565307617e-01,-2.124155759811401367e-01,3.144033849239349365e-01,1.456952840089797974e-01,4.355094134807586670e-01,5.600806474685668945e-01,4.305789172649383545e-01,6.652127504348754883e-01,7.706994414329528809e-01,3.583935201168060303e-01,5.669631361961364746e-01,3.868756443262100220e-02,-8.844923228025436401e-03,-8.667657524347305298e-02,2.019993215799331665e-01,-1.394692212343215942e-01,4.277321696281433105e-02,3.260598778724670410e-01,7.534883171319961548e-02,-1.281845271587371826e-01,4.537488892674446106e-02,1.701177656650543213e-01,-5.793302133679389954e-02,7.511383891105651855e-01,-7.188227027654647827e-02,2.576392516493797302e-02,4.935483336448669434e-01,3.606526255607604980e-01,1.391095221042633057e-01,1.009045094251632690e-01,-2.478221803903579712e-01,5.632301792502403259e-03,7.401119917631149292e-02,8.216307312250137329e-02,3.838113248348236084e-01,5.050711035728454590e-01,-2.028087228536605835e-01,1.365569978952407837e-01,3.222670853137969971e-01,1.739559173583984375e-01,5.722007155418395996e-01,4.384822845458984375e-01,-9.634692221879959106e-02,2.343178838491439819e-01,-2.433925122022628784e-01,-1.424450725317001343e-01,7.507976293563842773e-01,4.515977799892425537e-01,1.915112435817718506e-01,1.653335541486740112e-01,7.944806218147277832e-01,1.215794123709201813e-02,8.999999761581420898e-01,1.662555336952209473e-01,-7.961840182542800903e-02,2.704005874693393707e-02,5.696734786033630371e-01
1.512688212096691132e-02,-3.586938977241516113e-02,-1.451912969350814819e-01,-1.517190188169479370e-01,6.188692450523376465e-01,1.297167986631393433e-01,-1.778541132807731628e-02,-1.163034066557884216e-01,7.808660864830017090e-01,-1.386067122220993042e-01,-7.719188928604125977e-02,7.133443355560302734e-01,-3.016896545886993408e-01,4.182573407888412476e-02,5.719481706619262695e-01,2.709956765174865723e-01,-8.194930851459503174e-03,1.831152476370334625e-02,1.047104820609092712e-01,5.112842470407485962e-02,2.800730466842651367e-01,5.910105705261230469e-01,9.133674204349517822e-02,1.254179179668426514e-01,8.525892347097396851e-02,9.137419611215591431e-02,8.183248341083526611e-03,5.506662130355834961e-01,1.375000476837158203e-01,-8.330240100622177124e-02,-1.540163159370422363e-01,2.797833457589149475e-02,-6.154728308320045471e-02,-1.191774681210517883e-01,2.135614603757858276e-01,8.857862353324890137e-01,6.222711130976676941e-02,7.009722590446472168e-01,-1.335595641285181046e-02,1.127824634313583374e-01,3.707000315189361572e-01,5.998092889785766602e-01,-2.560516595840454102e-01,8.999999761581420898e-01,8.999999761581420898e-01,8.999999761581420898e-01,7.455760836601257324e-01,8.999999761581420898e-01,2.848806232213973999e-02,3.773733079433441162e-01,-2.058580666780471802e-01,3.019922375679016113e-01,-9.979043900966644287e-02,5.867379903793334961e-01,-3.125989064574241638e-02,9.036472067236900330e-03,6.605342626571655273e-01,-5.527650192379951477e-02,-1.248490530997514725e-03,1.125019416213035583e-01,8.997943401336669922e-01,1.208412554115056992e-02,4.126244783401489258e-01,-3.070891797542572021e-01,4.363754391670227051e-02,6.832445859909057617e-01,-6.364583224058151245e-02,2.168588154017925262e-02,3.324534893035888672e-01,-9.086886420845985413e-03,9.376809932291507721e-03,-1.609803587198257446e-01,2.574418485164642334e-01,7.417737245559692383e-01,8.271101117134094238e-01,4.044964611530303955e-01,8.999999761581420898e-01,6.809512376785278320e-01,2.701506614685058594e-01,8.567777872085571289e-01,6.977841854095458984e-01,4.812803864479064941e-01,2.896466851234436035e-01,6.249135360121726990e-02,3.470326960086822510e-01,8.999999761581420898e-01,6.931887865066528320e-01,5.038660601712763309e-04,6.979746818542480469e-01,7.601869702339172363e-01,-5.652270466089248657e-02,8.999999761581420898e-01,4.582436680793762207e-01,-5.134805291891098022e-02,-2.104728519916534424e-01,-6.226297095417976379e-02
1.237515956163406372e-01,-1.088141873478889465e-01,-3.064918704330921173e-02,1.778872013092041016e-01,-1.782025247812271118e-01,-1.176361292600631714e-01,-5.115911737084388733e-02,6.347287446260452271e-02,2.707884311676025391e-01,-6.640443205833435059e-02,-1.737625151872634888e-01,3.515943884849548340e-01,1.359639465808868408e-01,-5.156929418444633484e-02,-6.026387959718704224e-02,-6.248985603451728821e-02,-5.107527226209640503e-02,1.880779564380645752e-01,-2.600630931556224823e-02,8.692151904106140137e-01,-1.277699507772922516e-02,8.916414976119995117e-01,-2.116412669420242310e-02,3.819597885012626648e-02,-7.806525682099163532e-04,-6.075147911906242371e-02,-9.392227232456207275e-02,8.403358459472656250e-01,-9.672286361455917358e-02,-2.183099240064620972e-01,-7.021307200193405151e-02,7.339995354413986206e-02,-5.412749946117401123e-02,1.514409929513931274e-01,-4.522356688976287842e-01,5.457549691200256348e-01,-1.483584940433502197e-01,5.729163885116577148e-01,-1.692457795143127441e-01,-1.594724208116531372e-01,7.504184842109680176e-01,8.666719794273376465e-01,-1.359809339046478271e-01,5.209746956825256348e-01,1.415297240018844604e-01,1.213627159595489502e-01,8.546436429023742676e-01,6.832709312438964844e-01,7.687005996704101562e-01,3.691966831684112549e-01,9.251146018505096436e-02,-1.753489971160888672e-01,1.989639550447463989e-01,6.818907260894775391e-01,-4.135296121239662170e-02,2.763080000877380371e-01,5.573863983154296875e-01,-1.322012990713119507e-01,2.185739949345588684e-02,8.492331504821777344e-01,8.656256198883056641e-01,-7.529825568199157715e-01,8.138688653707504272e-02,1.845827847719192505e-01,-8.288532495498657227e-02,8.617925047874450684e-01,1.440143138170242310e-01,8.769358992576599121e-01,-3.512810170650482178e-02,-5.093651637434959412e-02,-1.153803467750549316e-01,-3.746872767806053162e-02,2.994005382061004639e-02,5.771159529685974121e-01,6.638304591178894043e-01,3.665223717689514160e-01,-5.353898406028747559e-01,-2.545330226421356201e-01,2.010679394006729126e-01,6.586942672729492188e-01,8.183475136756896973e-01,3.359175622463226318e-01,6.891626715660095215e-01,6.649360060691833496e-02,2.818745672702789307e-01,4.709930121898651123e-01,-2.337555736303329468e-01,2.244736105203628540e-01,8.726581931114196777e-01,3.102641701698303223e-01,-1.460460200905799866e-02,4.454979300498962402e-01,-6.944677233695983887e-01,1.252076029777526855e-02,-1.158898323774337769e-01,-5.476584434509277344e-01
-1.069851666688919067e-01,5.578300952911376953e-01,-1.267136782407760620e-01,-1.552655249834060669e-01,-2.605317533016204834e-01,-3.717020153999328613e-01,-1.038076207041740417e-01,6.088133528828620911e-02,1.969686895608901978e-01,3.261583670973777771e-02,-1.365029513835906982e-01,8.968889713287353516e-01,1.127562746405601501e-01,6.896520406007766724e-02,1.168136745691299438e-01,-8.999999761581420898e-01,2.821399830281734467e-02,-7.285678293555974960e-03,-2.431689202785491943e-02,4.903595745563507080e-01,6.010192632675170898e-01,-8.806495070457458496e-01,-2.855590544641017914e-02,-2.194209396839141846e-01,1.331247538328170776e-01,-1.196594983339309692e-01,1.115175709128379822e-01,-3.066413104534149170e-01,-8.700520992279052734e-01,-3.139146044850349426e-02,-9.959223121404647827e-02,7.307787984609603882e-02,3.766147047281265259e-02,-3.030914627015590668e-02,-2.967113256454467773e-01,-8.886445760726928711e-01,2.603771984577178955e-01,8.995463848114013672e-01,-2.460782974958419800e-01,-4.070613160729408264e-02,-8.999999761581420898e-01,-8.935662508010864258e-01,3.183099627494812012e-02,-2.841466665267944336e-01,8.433258533477783203e-01,4.275968670845031738e-01,4.085981845855712891e-01,-8.557408452033996582e-01,8.020124435424804688e-01,-5.235625430941581726e-04,1.287297457456588745e-01,-6.881275177001953125e-01,-1.455691605806350708e-01,8.567002415657043457e-01,1.583573222160339355e-01,3.010805509984493256e-02,-4.767410457134246826e-01,-1.542705297470092773e-01,-2.070630714297294617e-02,-8.746868968009948730e-01,-3.648587167263031006e-01,6.153044104576110840e-01,2.414963766932487488e-02,3.233277797698974609e-01,-1.151544228196144104e-02,-3.010872900485992432e-01,-2.603138387203216553e-01,6.910442560911178589e-02,5.329613089561462402e-01,-1.351546146906912327e-03,9.146189689636230469e-02,1.075318008661270142e-01,-1.410797536373138428e-01,6.612766981124877930e-01,-8.905238509178161621e-01,3.445471823215484619e-01,-6.776521205902099609e-01,-2.599672079086303711e-01,5.135661363601684570e-01,-5.610585212707519531e-01,-5.412541627883911133e-01,-7.635599970817565918e-01,-2.507625333964824677e-02,2.612381279468536377e-01,-7.750482559204101562e-01,2.069849148392677307e-02,-5.644666776061058044e-02,-8.416430652141571045e-02,-8.926137089729309082e-01,-7.924057543277740479e-02,-1.255082245916128159e-02,-5.650434494018554688e-01,-1.436236649751663208e-01,-1.601213663816452026e-01,-9.380217641592025757e-02,-8.471992015838623047e-01
-1.133501455187797546e-01,8.999999761581420898e-01,-1.055468618869781494e-01,-6.716342270374298096e-02,-1.045449227094650269e-01,2.871717214584350586e-01,8.604948222637176514e-02,-5.200979858636856079e-02,3.419307768344879150e-01,-6.289862096309661865e-02,5.750963091850280762e-02,-2.514735460281372070e-01,2.078340649604797363e-01,-1.185883283615112305e-01,8.999999761581420898e-01,5.289357304573059082e-01,-3.901879489421844482e-02,7.195537537336349487e-02,-1.609288752079010010e-01,3.208285868167877197e-01,2.346154153347015381e-01,1.140652969479560852e-01,-1.213650926947593689e-01,3.445495069026947021e-01,-4.165301099419593811e-02,1.714978367090225220e-02,5.774631164968013763e-03,8.943392634391784668e-01,7.408213019371032715e-01,-3.212070465087890625e-01,-8.227878063917160034e-02,1.988744176924228668e-02,-4.768208041787147522e-02,9.116850793361663818e-02,8.999999761581420898e-01,2.195892184972763062e-01,2.998953759670257568e-01,-1.534915268421173096e-01,-9.855020046234130859e-02,-3.238838911056518555e-02,4.751656055450439453e-01,8.987653255462646484e-02,-1.230968236923217773e-01,3.974087536334991455e-01,7.797530889511108398e-01,-3.960732221603393555e-01,3.309409618377685547e-01,2.732519805431365967e-01,1.221560910344123840e-01,8.193738460540771484e-01,-1.667716540396213531e-02,-2.225366532802581787e-01,-2.280115783214569092e-01,6.258989572525024414e-01,-6.893998477607965469e-03,-5.872033908963203430e-02,-5.814098715782165527e-01,1.147374361753463745e-01,8.333279937505722046e-02,8.167241215705871582e-01,8.999999761581420898e-01,4.755592644214630127e-01,-4.008087515830993652e-02,2.091270871460437775e-02,1.217149868607521057e-01,-3.228996321558952332e-02,-2.346551120281219482e-01,8.559488654136657715e-01,5.715634226799011230e-01,-6.346432119607925415e-02,-3.786687552928924561e-02,-8.966779708862304688e-02,-1.286303400993347168e-01,6.997753381729125977e-01,1.160097047686576843e-01,3.888231217861175537e-01,1.828123442828655243e-02,3.659896254539489746e-01,8.844748139381408691e-01,-1.827822178602218628e-01,3.262622952461242676e-01,2.270597219467163086e-01,5.775088071823120117e-01,7.084960341453552246e-01,1.523545533418655396e-01,6.027807593345642090e-01,7.878186702728271484e-01,-1.490040570497512817e-01,8.999999761581420898e-01,7.162780761718750000e-01,-1.997601240873336792e-02,7.505163550376892090e-01,7.397947311401367188e-01,-2.735434100031852722e-02,-4.221247732639312744e-01,7.182017564773559570e-01
1.697023212909698486e-01,-2.005494534969329834e-01,-5.269344523549079895e-02,1.019248645752668381e-02,7.665159702301025391e-01,-1.060385555028915405e-01,-7.719620317220687866e-02,-3.734718635678291321e-02,-7.436525225639343262e-01,2.394129987806081772e-04,-8.557898551225662231e-02,5.440996214747428894e-02,4.777317494153976440e-02,-7.320426404476165771e-02,5.637145042419433594e-01,-2.470765560865402222e-01,-2.311688475310802460e-02,6.167472526431083679e-02,-1.284351199865341187e-01,-7.533431053161621094e-01,5.797695741057395935e-02,-3.106448352336883545e-01,-1.829651743173599243e-01,-2.070077359676361084e-01,1.334007531404495239e-01,3.229573741555213928e-02,-1.067261444404721260e-03,3.442596197128295898e-01,4.118600189685821533e-01,-7.669360935688018799e-02,-3.143673017621040344e-02,1.547085680067539215e-02,-5.888514965772628784e-02,-1.435241382569074631e-02,-2.677793502807617188e-01,2.631624937057495117e-01,3.834494948387145996e-01,-4.552989602088928223e-01,1.264197472482919693e-02,-1.526615116745233536e-02,-4.384931027889251709e-01,-2.705428302288055420e-01,-8.022432029247283936e-02,2.391383349895477295e-01,-2.414463609457015991e-01,1.681003272533416748e-01,6.068351268768310547e-01,-3.265013918280601501e-02,-6.935296654701232910e-01,-9.973451495170593262e-02,6.779693067073822021e-02,7.948597073554992676e-01,-1.417632959783077240e-02,-3.805964440107345581e-02,8.788226544857025146e-02,-2.201992273330688477e-02,2.470996230840682983e-01,4.037318751215934753e-02,-1.238134950399398804e-01,-8.790917992591857910e-01,1.203500479459762573e-02,-1.594788767397403717e-02,5.613712072372436523e-01,2.688620984554290771e-02,1.725777983665466309e-01,4.864231348037719727e-01,2.571549713611602783e-01,-8.777308464050292969e-01,-4.485531151294708252e-01,9.203250519931316376e-03,8.704409748315811157e-02,-5.458116903901100159e-02,1.411066576838493347e-02,6.553086042404174805e-01,-5.409413576126098633e-01,-4.913985729217529297e-01,3.809058666229248047e-01,-8.460744023323059082e-01,-3.838018178939819336e-01,6.851323843002319336e-01,3.091159760951995850e-01,-5.181614160537719727e-01,-4.485981762409210205e-01,-8.517792224884033203e-01,-5.655104517936706543e-01,-1.810763180255889893e-01,-8.767280578613281250e-01,4.369520023465156555e-02,2.455640286207199097e-01,4.224179089069366455e-01,1.921979337930679321e-01,8.928530216217041016e-01,-8.896816968917846680e-01,-1.086385101079940796e-01,-8.438960462808609009e-02,8.637863993644714355e-01
1.261214725673198700e-02,-8.916192054748535156e-01,8.397460915148258209e-03,-7.464028894901275635e-02,-5.327288508415222168e-01,-8.713027089834213257e-02,-1.630271226167678833e-02,3.755874186754226685e-02,-8.871905803680419922e-01,-8.685017377138137817e-02,-9.400589019060134888e-02,1.420882642269134521e-01,-1.375547051429748535e-01,6.995782256126403809e-02,-8.837713599205017090e-01,-8.467133045196533203e-01,3.930242266505956650e-03,-1.427915543317794800e-01,5.621363595128059387e-02,8.446013927459716797e-01,-8.932698369026184082e-01,-8.820006251335144043e-01,-1.694800257682800293e-01,7.497607916593551636e-02,-1.252305358648300171e-01,-1.477525532245635986e-01,-2.503094263374805450e-02,8.999999761581420898e-01,-8.846954703330993652e-01,8.258838951587677002e-02,2.302743680775165558e-02,8.476030826568603516e-02,-1.453936100006103516e-01,-4.947736114263534546e-02,-8.846930861473083496e-01,-8.876680135726928711e-01,-4.118937253952026367e-01,8.999999761581420898e-01,5.297161340713500977e-01,-8.380937576293945312e-02,-5.295410752296447754e-01,-6.884261369705200195e-01,5.149094015359878540e-02,8.181819915771484375e-01,7.623376846313476562e-01,-6.477113962173461914e-01,8.999999761581420898e-01,6.535983085632324219e-01,5.510787367820739746e-01,-8.705103993415832520e-01,3.343650372698903084e-03,7.874367237091064453e-01,3.024123981595039368e-02,6.771132946014404297e-01,-1.537270247936248779e-01,3.496077843010425568e-03,2.081140577793121338e-01,3.913487493991851807e-02,5.654298141598701477e-02,-8.847154974937438965e-01,-8.631101250648498535e-01,7.819568365812301636e-02,1.540126055479049683e-01,-4.865109175443649292e-02,-1.255541443824768066e-01,3.312502801418304443e-01,2.316443622112274170e-01,-8.870666623115539551e-01,-5.657989978790283203e-01,-2.486186772584915161e-01,1.142065320163965225e-02,-1.368141919374465942e-01,-4.916510730981826782e-02,7.820599079132080078e-01,-8.853785991668701172e-01,-8.776175379753112793e-01,-8.782632350921630859e-01,-8.979027867317199707e-01,-8.926447033882141113e-01,2.702752351760864258e-01,3.505663871765136719e-01,-7.408812642097473145e-01,-8.772988319396972656e-01,-8.797404170036315918e-01,-8.764526247978210449e-01,8.999999761581420898e-01,-8.374487161636352539e-01,-1.524903327226638794e-01,-8.724989295005798340e-01,8.999999761581420898e-01,5.766937881708145142e-02,8.983092308044433594e-01,-8.831773400306701660e-01,3.586905822157859802e-02,-1.629819907248020172e-02,8.907290697097778320e-01
3.582695126533508301e-02,-8.999999761581420898e-01,-1.162787973880767822e-01,1.514726132154464722e-01,-2.426666617393493652e-01,-8.999999761581420898e-01,-4.771228879690170288e-03,3.859685733914375305e-02,-8.946028351783752441e-01,-1.081478819251060486e-01,1.412171572446823120e-01,-5.153372883796691895e-01,1.771523803472518921e-01,-6.556504964828491211e-02,-8.935416340827941895e-01,-8.999999761581420898e-01,5.209638923406600952e-02,4.359230771660804749e-02,-5.922264605760574341e-02,-8.092894554138183594e-01,-8.833230137825012207e-01,-8.916587233543395996e-01,1.408031731843948364e-01,-6.026253476738929749e-02,-3.265742212533950806e-02,1.122158765792846680e-01,-1.823090389370918274e-02,-8.790395855903625488e-01,-8.999999761581420898e-01,5.165609717369079590e-02,-2.724017500877380371e-01,-3.390382230281829834e-02,1.555275544524192810e-02,1.787163130939006805e-02,-8.999999761581420898e-01,-8.961327672004699707e-01,-2.105811834335327148e-01,-8.753798604011535645e-01,-4.391986504197120667e-02,-4.025943204760551453e-02,-4.741083085536956787e-01,-8.959245681762695312e-01,-3.783053159713745117e-02,-8.810287117958068848e-01,-7.727319598197937012e-01,-3.090156614780426025e-01,-8.779391646385192871e-01,-8.829726576805114746e-01,-2.528760433197021484e-01,-8.909850120544433594e-01,5.130627378821372986e-02,-2.293825596570968628e-01,3.413744270801544189e-01,-3.731068670749664307e-01,-1.583042442798614502e-01,9.199177473783493042e-02,-8.906129002571105957e-01,-1.039394065737724304e-01,-1.100189238786697388e-02,-8.916587233543395996e-01,-8.858894705772399902e-01,1.053786650300025940e-01,-5.098955631256103516e-01,-6.988830119371414185e-02,-1.936795860528945923e-01,-8.747735619544982910e-01,-4.182973206043243408e-01,-8.961327672004699707e-01,-8.999999761581420898e-01,1.561415344476699829e-01,5.510726198554039001e-02,-2.075715661048889160e-01,-9.336203336715698242e-02,-8.680171966552734375e-01,-8.961327672004699707e-01,-8.909850120544433594e-01,-8.785812854766845703e-01,-8.999999761581420898e-01,-8.999999761581420898e-01,4.814162254333496094e-01,-2.705798856914043427e-02,-8.999999761581420898e-01,-8.907356262207031250e-01,2.997439503669738770e-01,9.215993434190750122e-02,-8.807177543640136719e-01,-8.942307233810424805e-01,1.960880905389785767e-01,-8.916587233543395996e-01,-8.815336823463439941e-01,4.704011976718902588e-02,-8.743534684181213379e-01,-8.942307233810424805e-01,-3.299553319811820984e-02,9.592668502591550350e-04,-1.768951267004013062e-01
-1.023739650845527649e-01,4.279406666755676270e-01,7.993518561124801636e-02,3.836195170879364014e-02,1.846185922622680664e-01,3.660086989402770996e-01,-3.791441395878791809e-02,-1.316708773374557495e-01,8.958066701889038086e-01,6.093023717403411865e-02,-1.129160374402999878e-01,5.979864001274108887e-01,-1.891170442104339600e-01,-1.876030415296554565e-01,5.904082059860229492e-01,8.935222029685974121e-01,-1.903704926371574402e-02,-3.536191582679748535e-02,-5.031759385019540787e-03,1.159816309809684753e-01,-9.168987721204757690e-02,8.820399641990661621e-01,7.663843035697937012e-02,1.272101551294326782e-01,-1.142171174287796021e-01,2.589718811213970184e-02,8.532593399286270142e-02,6.496530175209045410e-01,7.341486811637878418e-01,-1.123737394809722900e-01,-1.397579461336135864e-01,1.102697942405939102e-02,-7.968866825103759766e-02,9.657265990972518921e-02,8.520972132682800293e-01,8.740348219871520996e-01,-1.473705917596817017e-01,1.484993658959865570e-02,-3.218978643417358398e-02,-5.408469587564468384e-04,1.115233674645423889e-01,6.425234675407409668e-01,8.082126080989837646e-02,7.149795889854431152e-01,8.876495957374572754e-01,2.962172031402587891e-01,7.393793463706970215e-01,7.726559638977050781e-01,2.293065041303634644e-01,8.922808766365051270e-01,1.207156479358673096e-01,-1.194123849272727966e-01,1.894911378622055054e-01,-2.799635827541351318e-01,-5.342458933591842651e-02,-9.662308543920516968e-02,8.717169761657714844e-01,-7.497719675302505493e-02,-1.304893847554922104e-02,8.999999761581420898e-01,7.921752333641052246e-01,-1.124606803059577942e-01,2.818054556846618652e-01,1.030749082565307617e-01,-1.429135352373123169e-01,1.723877191543579102e-01,6.969924271106719971e-02,3.836587965488433838e-01,-7.769498974084854126e-02,1.235061418265104294e-02,-1.072892621159553528e-01,2.349509391933679581e-03,-1.021575257182121277e-01,2.009405344724655151e-01,8.822111487388610840e-01,3.200326263904571533e-01,8.701291084289550781e-01,8.959687352180480957e-01,8.937538266181945801e-01,3.597366213798522949e-01,8.677313923835754395e-01,4.891074001789093018e-01,8.999999761581420898e-01,4.163605570793151855e-01,8.044156432151794434e-01,8.699234724044799805e-01,8.999999761581420898e-01,2.426382601261138916e-01,8.895430564880371094e-01,8.721333146095275879e-01,4.055941104888916016e-02,8.627098202705383301e-01,8.947299122810363770e-01,-1.955195963382720947e-01,-5.240379273891448975e-02,1.053332164883613586e-01
4.675047844648361206e-02,3.601343035697937012e-01,1.280407905578613281e-01,1.056604906916618347e-01,1.362886428833007812e-01,2.599699199199676514e-01,-3.745656087994575500e-02,-3.857105597853660583e-02,5.558380484580993652e-01,-1.702444106340408325e-01,-4.990912601351737976e-02,3.260861039161682129e-01,-1.418254617601633072e-02,-2.752878330647945404e-02,5.215862989425659180e-01,2.168011218309402466e-01,-4.747742787003517151e-02,9.898809343576431274e-02,-2.499369718134403229e-02,5.204167366027832031e-01,2.749898135662078857e-01,5.266790986061096191e-01,2.708087861537933350e-02,7.596848066896200180e-03,7.381720095872879028e-02,1.900383830070495605e-02,-5.465191230177879333e-02,7.966424822807312012e-01,1.659566015005111694e-01,-1.040914878249168396e-01,-2.038307785987854004e-01,-7.360473275184631348e-02,1.445770263671875000e-01,-5.694019421935081482e-02,6.280636787414550781e-01,4.404630661010742188e-01,-1.502324454486370087e-02,7.841967940330505371e-01,8.469403535127639771e-02,-1.896379739046096802e-01,4.365957677364349365e-01,2.158962041139602661e-01,-1.925974898040294647e-02,7.248696088790893555e-01,3.430916070938110352e-01,4.171035587787628174e-01,7.073391675949096680e-01,2.200974076986312866e-01,1.503531038761138916e-01,7.739214301109313965e-01,-6.224543228745460510e-02,-3.501429781317710876e-02,1.106566563248634338e-01,1.983695775270462036e-01,-9.965993463993072510e-02,1.890169456601142883e-02,4.896403551101684570e-01,-1.315484344959259033e-01,-1.223321333527565002e-01,5.144063830375671387e-01,8.487438559532165527e-01,1.292041242122650146e-01,3.747421503067016602e-02,-1.259123557247221470e-03,-1.051919460296630859e-01,2.797985970973968506e-01,4.210047051310539246e-02,3.298676311969757080e-01,2.394413948059082031e-01,2.752451300621032715e-01,4.966907203197479248e-02,-1.128975749015808105e-01,-2.815752103924751282e-02,-3.512668982148170471e-02,4.414921700954437256e-01,5.221541523933410645e-01,4.509546756744384766e-01,2.633365392684936523e-01,6.143239140510559082e-01,3.469264507293701172e-01,7.373287677764892578e-01,1.249385774135589600e-01,5.214354395866394043e-01,3.764085173606872559e-01,-1.353502422571182251e-01,4.691631197929382324e-01,6.850248575210571289e-01,-5.539242550730705261e-02,3.631317913532257080e-01,3.617154955863952637e-01,-5.056876689195632935e-02,7.155184149742126465e-01,4.370072185993194580e-01,-3.056475706398487091e-02,-2.521735243499279022e-02,1.594480425119400024e-01
