0.000000
0.135417
0.239583
0.010417
0.072917
0.020833
0.052083
0.000000
0.000000
0.052083
0.156250
0.031250
0.093750
0.125000
0.000000
0.000000
0.000000
0.062500
0.000000
0.218750
0.010417
0.000000
0.000000
0.052083
0.250000
0.031250
0.010417
0.000000
0.000000
0.135417
0.052083
0.041667
0.125000
0.010417
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.052083
0.000000
0.166667
0.072917
0.010417
0.135417
0.000000
0.000000
0.000000
0.000000
0.031250
0.083333
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.020833
0.000000
0.052083
0.000000
0.000000
0.000000
0.145833
0.000000
0.000000
0.000000
0.000000
0.000000
0.000000
0.052083
0.000000
0.000000
